game_date,game_pk,away_team,home_team,game_type,game_year,sv_id,batter,pitcher,stand,p_throws,events,des,description,type,hit_location,bb_type,balls,strikes,outs_when_up,inning,inning_topbot,pitch_type,plate_x,plate_z,zone,hc_x,hc_y,hit_distance_sc,launch_speed_angle,pitch_name,on_3b,on_2b,on_1b,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,at_bat_number,pitch_number,away_score,home_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,woba_value,woba_denom,babp_value,iso_value,role_key,pitch_number_appearance,pitcher_at_bat_number,times_faced
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,ball,B,,,0,0,0,4,Top,FF,0.849444,3.067608163,11,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,foul,S,,,1,0,0,4,Top,CH,-0.360249333,3.355477551,1,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,called_strike,S,,,1,1,0,4,Top,SL,-0.057161333,1.601273469,8,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,foul,S,,,1,2,0,4,Top,FF,0.844126667,2.000092517,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,fly_ball,1,2,0,4,Top,SL,0.939838667,1.076511565,13,159.46875,177.1875,238.3814011,3,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,ball,B,,,0,0,1,4,Top,FF,0.767025333,2.26097415,6,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,called_strike,S,,,1,0,1,4,Top,FF,-0.907934667,2.404908844,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,foul,S,,,1,1,1,4,Top,CH,-0.81754,2.236985034,7,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,ball,B,,,1,2,1,4,Top,FF,0.676630667,3.271515646,3,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,fly_ball,2,2,1,4,Top,FF,-0.681948,2.692778231,4,64.29375,232.875,241.5873588,3,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,0,0,2,4,Top,FF,0.918569333,2.26097415,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,1,0,2,4,Top,FF,-1.208364,3.685327891,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,2,0,2,4,Top,FF,-0.081089333,3.508408163,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,called_strike,S,,,3,0,2,4,Top,CH,-0.6979,2.302955102,4,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,called_strike,S,,,3,1,2,4,Top,CH,-0.660678667,2.761746939,4,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,field_out,,hit_into_play,X,,ground_ball,3,2,2,4,Top,FF,0.45862,1.481327891,13,54.73125,103.1625,116.7818956,5,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,,,swinging_strike,S,,,0,0,0,4,Bot,SL,0.663337333,2.347934694,6,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,,,ball,B,,,0,1,0,4,Bot,SL,0.97706,1.913131973,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,,,ball,B,,,1,1,0,4,Bot,CU,-0.389494667,3.625355102,1,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,,,foul,S,,,2,1,0,4,Bot,CH,0.836150667,1.949115646,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,,,ball,B,,,2,2,0,4,Bot,FF,0.790953333,1.475330612,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,walk,,ball,B,,,3,2,0,4,Bot,FF,-0.229974667,3.829262585,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,ball,B,,,0,0,0,4,Bot,CU,-0.410764,3.406454422,1,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,called_strike,S,,,1,0,0,4,Bot,FF,-0.509134667,1.244435374,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,called_strike,S,,,1,1,0,4,Bot,CH,0.812222667,2.117039456,9,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,strikeout,,swinging_strike,S,,,1,2,0,4,Bot,CU,-0.961108,2.144027211,12,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Christian Kuzemka,Logan Walters,R,R,,,foul,S,,,0,0,1,4,Bot,FF,0.384177333,1.583281633,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Christian Kuzemka,Logan Walters,R,R,,,called_strike,S,,,0,1,1,4,Bot,FF,0.716510667,1.574285714,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Christian Kuzemka,Logan Walters,R,R,,,ball,B,,,0,2,1,4,Bot,CU,-1.261537333,4.117131973,10,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Christian Kuzemka,Logan Walters,R,R,field_error,,hit_into_play,X,,ground_ball,1,2,1,4,Bot,CU,0.482548,3.47242449,3,-53.94375,96.8625,110.8705194,2,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Tibbits,Logan Walters,L,R,,,called_strike,S,,,0,0,1,4,Bot,CU,-0.870713333,3.235531973,10,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Tibbits,Logan Walters,L,R,,,called_strike,S,,,0,1,1,4,Bot,FF,-0.854761333,2.743755102,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Tibbits,Logan Walters,L,R,strikeout,,swinging_strike,S,,,0,2,1,4,Bot,CU,0.070454667,0.923580952,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Carson Burns,Logan Walters,L,R,,,ball,B,,,0,0,2,4,Bot,CH,-0.689924,1.178465306,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Carson Burns,Logan Walters,L,R,,,ball,B,,,1,0,2,4,Bot,CH,-0.727145333,1.244435374,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Carson Burns,Logan Walters,L,R,,,called_strike,S,,,2,0,2,4,Bot,FF,-0.735121333,3.286508844,1,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Carson Burns,Logan Walters,L,R,,,called_strike,S,,,2,1,2,4,Bot,CU,-0.636750667,1.973104762,7,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Carson Burns,Logan Walters,L,R,field_out,,hit_into_play,X,,ground_ball,2,2,2,4,Bot,CU,0.0997,1.973104762,8,38.98125,121.275,127.3858841,2,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,2
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,ball,B,,,0,0,0,5,Top,FF,-0.389494667,3.991189116,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,foul,S,,,1,0,0,5,Top,FF,-0.748414667,2.057066667,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,swinging_strike,S,,,1,1,0,5,Top,FF,0.527745333,2.845708844,6,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,strikeout,,swinging_strike,S,,,1,2,0,5,Top,FF,-0.575601333,3.58337415,1,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Troy Banks,Jeifry Nunez,R,R,field_out,,hit_into_play,X,,ground_ball,0,0,1,5,Top,CH,0.798929333,1.712223129,9,-53.94375,104.7375,117.8128689,2,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Tristan Osika,Jeifry Nunez,L,R,,,called_strike,S,,,0,0,2,5,Top,FF,-0.689924,1.568288435,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Tristan Osika,Jeifry Nunez,L,R,,,ball,B,,,0,1,2,5,Top,CH,0.759049333,0.93857415,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Tristan Osika,Jeifry Nunez,L,R,field_out,,hit_into_play,X,,ground_ball,1,1,2,5,Top,FF,0.556990667,2.057066667,9,53.94375,88.9875,104.0610557,2,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,James Anderson,Logan Walters,R,R,,,ball,B,,,0,0,0,5,Bot,FF,0.971742667,0.98955102,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,James Anderson,Logan Walters,R,R,,,called_strike,S,,,1,0,0,5,Bot,FF,0.647385333,1.796185034,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,James Anderson,Logan Walters,R,R,,,foul,S,,,1,1,0,5,Bot,FF,0.790953333,1.718220408,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,James Anderson,Logan Walters,R,R,strikeout,,swinging_strike,S,,,1,2,0,5,Bot,FF,0.910593333,2.009088435,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Starlin Rodriguez,Logan Walters,R,R,single,,hit_into_play,X,,ground_ball,0,0,1,5,Bot,CH,0.376201333,1.625262585,9,-131.11875,213.6375,250.6653307,5,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Ryan Rijo,Logan Walters,L,R,,,swinging_strike,S,,,0,0,1,5,Bot,CH,-0.644726667,1.406361905,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Ryan Rijo,Logan Walters,L,R,single,,hit_into_play,X,,ground_ball,0,1,1,5,Bot,CH,-0.229974667,2.296957823,5,101.75625,209.5875,232.9833783,5,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Marcel Lacasse,Logan Walters,L,R,,,ball,B,,,0,0,1,5,Bot,CU,-0.463937333,3.490416327,1,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Marcel Lacasse,Logan Walters,L,R,,,swinging_strike,S,,,1,0,1,5,Bot,CU,0.663337333,0.812631293,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Marcel Lacasse,Logan Walters,L,R,,,ball,B,,,1,1,1,5,Bot,CU,-0.636750667,0.737665306,12,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Marcel Lacasse,Logan Walters,L,R,,,swinging_strike,S,,,2,1,1,5,Bot,CH,-0.402788,1.220446259,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Marcel Lacasse,Logan Walters,L,R,strikeout,,swinging_strike,S,,,2,2,1,5,Bot,CU,-0.155532,1.517311565,12,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Cote,Logan Walters,R,R,single,,hit_into_play,X,,ground_ball,0,0,2,5,Bot,CU,-0.756390667,1.991096599,7,-67.33125,111.0375,129.8569353,2,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,called_strike,S,,,0,0,2,5,Bot,FF,-0.93718,1.862155102,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,swinging_strike,S,,,0,1,2,5,Bot,CU,0.580918667,0.794639456,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,ball,B,,,0,2,2,5,Bot,CU,-1.147214667,0.8816,12,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,,,ball,B,,,1,2,2,5,Bot,CU,-0.862737333,0.863608163,12,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Adam Odd,Logan Walters,L,R,strikeout,,swinging_strike,S,,,2,2,2,5,Bot,FF,0.280489333,0.983553741,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Charlie Towers,Jeifry Nunez,L,R,,,called_strike,S,,,0,0,0,6,Top,FF,-0.764366667,2.320946939,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Charlie Towers,Jeifry Nunez,L,R,,,ball,B,,,0,1,0,6,Top,CH,0.370884,1.10050068,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Charlie Towers,Jeifry Nunez,L,R,,,ball,B,,,1,1,0,6,Top,FF,0.985036,1.040527891,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Charlie Towers,Jeifry Nunez,L,R,,,ball,B,,,2,1,0,6,Top,CH,-0.442668,0.737665306,12,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Charlie Towers,Jeifry Nunez,L,R,walk,,ball,B,,,3,1,0,6,Top,FF,-1.027574667,2.97465034,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Clayton Keyes,Jeifry Nunez,R,R,,,swinging_strike,S,,,0,0,0,6,Top,FF,-0.373542667,2.000092517,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Clayton Keyes,Jeifry Nunez,R,R,,,foul,S,,,0,1,0,6,Top,FF,-0.780318667,2.81272381,4,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Clayton Keyes,Jeifry Nunez,R,R,double,,hit_into_play,X,,line_drive,0,2,0,6,Top,FF,0.572942667,1.466334694,13,106.81875,297.675,316.2604164,6,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Tyler Duncan,Jeifry Nunez,L,R,,,swinging_strike,S,,,0,0,0,6,Top,FF,0.33898,2.218993197,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Tyler Duncan,Jeifry Nunez,L,R,hit_by_pitch,,hit_by_pitch,B,,,0,1,0,6,Top,CH,1.474230667,0.506770068,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,called_strike,S,,,0,0,0,6,Top,FF,0.767025333,1.610269388,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,ball,B,,,0,1,0,6,Top,CU,-1.003646667,2.896685714,10,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,swinging_strike,S,,,1,1,0,6,Top,FF,0.075772,2.896685714,5,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,,,foul,S,,,1,2,0,6,Top,CU,-0.434692,2.989643537,1,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Luis Bernardo,Jeifry Nunez,R,R,strikeout,,called_strike,S,,,1,2,0,6,Top,FF,0.729804,1.98210068,9,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,foul,S,,,0,0,1,6,Top,FF,0.931862667,1.847161905,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,ball,B,,,0,1,1,6,Top,CU,-1.726804,4.150117007,10,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,ball,B,,,1,1,1,6,Top,FF,-0.990353333,4.530944218,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,,,foul,S,,,2,1,1,6,Top,FF,-0.216681333,3.829262585,10,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Dennis Dei Baning,Jeifry Nunez,R,R,strikeout,,swinging_strike,S,,,2,2,1,6,Top,FF,0.594212,1.388370068,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,foul,S,,,0,0,2,6,Top,FF,0.931862667,2.245980952,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,0,1,2,6,Top,SL,0.767025333,0.701681633,13,,,,,Slider,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,foul,S,,,1,1,2,6,Top,FF,0.881348,2.051069388,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,1,2,2,6,Top,FF,0.85742,0.905589116,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,,,ball,B,,,2,2,2,6,Top,CH,-0.336321333,3.514405442,1,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Danny Berg,Jeifry Nunez,L,R,single,,hit_into_play,X,,line_drive,3,2,2,6,Top,FF,0.588894667,2.830715646,6,105.80625,210.6,235.6847949,6,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,swinging_strike,S,,,0,0,2,6,Top,FF,0.054502667,3.313496599,2,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,ball,B,,,0,1,2,6,Top,CH,1.01694,0.398819048,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,,,called_strike,S,,,1,1,2,6,Top,FF,-0.644726667,1.889142857,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Laine Renaud,Jeifry Nunez,R,R,strikeout,,swinging_strike,S,,,1,2,2,6,Top,FF,-0.253902667,1.337393197,12,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Branfy Infante,Logan Walters,R,R,,,called_strike,S,,,0,0,0,6,Bot,FF,-0.793612,1.574285714,7,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Branfy Infante,Logan Walters,R,R,,,ball,B,,,0,1,0,6,Bot,FF,0.804246667,0.644707483,13,,,,,Fastball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Branfy Infante,Logan Walters,R,R,,,swinging_strike,S,,,1,1,0,6,Bot,CU,0.4985,0.728669388,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Branfy Infante,Logan Walters,R,R,strikeout,,swinging_strike,S,,,1,2,0,6,Bot,CU,0.782977333,0.398819048,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Tibbits,Logan Walters,L,R,,,swinging_strike,S,,,0,0,1,6,Bot,CU,0.519769333,0.752658503,13,,,,,Curveball,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
2023-05-25,20230525HAMBAR1,HAM,BAR,R,2023,,Josh Tibbits,Logan Walters,L,R,,,ball,B,,,0,1,1,6,Bot,CH,0.729804,0.449795918,13,,,,,Changeup,,,,,,,,,,,,,,,,,,,,,,,,,,SP,,,3
